,compound,neg,neu,pos,published
30347,0.0,0.0,1.0,0.0,2018-05-26T17:42:00.000+03:00
30348,0.5853,0.066,0.809,0.124,2018-05-26T17:41:00.000+03:00
30349,0.0,0.0,1.0,0.0,2018-05-26T17:41:00.000+03:00
30350,0.9873,0.0,0.855,0.145,2018-05-26T17:36:00.000+03:00
30351,0.9873,0.0,0.855,0.145,2018-05-26T17:36:00.000+03:00
30352,0.9747,0.021,0.808,0.172,2018-05-26T17:36:00.000+03:00
30353,0.9853,0.0,0.839,0.161,2018-05-26T17:36:00.000+03:00
30354,0.0,0.0,1.0,0.0,2018-05-26T17:35:00.000+03:00
30355,0.0,0.0,1.0,0.0,2018-05-26T17:35:00.000+03:00
30356,0.9937,0.09,0.773,0.137,2018-05-26T17:31:00.000+03:00
30357,0.9858,0.036,0.819,0.145,2018-05-26T17:27:00.000+03:00
30358,0.0,0.0,1.0,0.0,2018-05-26T17:27:00.000+03:00
30359,0.3093,0.039,0.875,0.085,2018-05-26T17:24:00.000+03:00
30360,0.8402,0.0,0.656,0.344,2018-05-26T17:24:00.000+03:00
30361,0.984,0.011,0.805,0.184,2018-05-26T17:17:00.000+03:00
30362,-0.9829,0.03,0.969,0.001,2018-05-26T17:16:00.000+03:00
30363,0.997,0.055,0.82,0.126,2018-05-26T17:15:00.000+03:00
30364,0.9524,0.066,0.827,0.107,2018-05-26T17:13:00.000+03:00
30365,-0.8294,0.145,0.784,0.071,2018-05-26T17:13:00.000+03:00
30366,0.9851,0.029,0.842,0.128,2018-05-26T17:12:00.000+03:00
30367,-0.8316,0.163,0.78,0.058,2018-05-26T17:12:00.000+03:00
30368,0.7717,0.0,0.79,0.21,2018-05-26T17:11:00.000+03:00
30369,0.3818,0.0,0.912,0.088,2018-05-26T17:10:00.000+03:00
30370,0.9871,0.011,0.925,0.064,2018-05-26T17:10:00.000+03:00
30371,0.9975,0.054,0.817,0.129,2018-05-26T17:06:00.000+03:00
30372,0.9971,0.022,0.873,0.105,2018-05-26T17:06:00.000+03:00
30373,0.9779,0.0,0.76,0.24,2018-05-26T17:06:00.000+03:00
30374,0.9949,0.024,0.807,0.169,2018-05-26T17:06:00.000+03:00
30375,0.9689,0.082,0.812,0.106,2018-05-26T17:05:00.000+03:00
30376,-0.7325,0.167,0.779,0.055,2018-05-26T17:02:00.000+03:00
30377,0.998,0.019,0.859,0.122,2018-05-26T17:00:00.000+03:00
30378,-0.3595,0.042,0.958,0.0,2018-05-26T16:59:00.000+03:00
30379,0.7845,0.0,0.889,0.111,2018-05-26T16:58:00.000+03:00
30380,0.6303,0.056,0.891,0.054,2018-05-26T16:57:00.000+03:00
30381,0.0,0.0,0.0,0.0,2018-05-26T16:57:00.000+03:00
30382,0.0,0.0,1.0,0.0,2018-05-26T16:56:00.000+03:00
30383,0.0258,0.047,0.908,0.045,2018-05-26T16:53:00.000+03:00
30384,0.9874,0.028,0.842,0.13,2018-05-26T16:51:00.000+03:00
30385,0.5719,0.0,0.924,0.076,2018-05-26T16:48:00.000+03:00
30386,0.1779,0.082,0.824,0.094,2018-05-26T16:45:00.000+03:00
30387,-0.8481,0.173,0.827,0.0,2018-05-26T16:45:00.000+03:00
30388,-0.9892,0.142,0.795,0.063,2018-05-26T16:45:00.000+03:00
30389,-0.9833,0.14,0.788,0.072,2018-05-26T16:45:00.000+03:00
30390,0.9595,0.007,0.929,0.064,2018-05-26T16:43:00.000+03:00
30391,0.9985,0.048,0.819,0.133,2018-05-26T16:43:00.000+03:00
30392,0.997,0.055,0.82,0.126,2018-05-26T16:41:00.000+03:00
30393,0.0,0.0,0.0,0.0,2018-05-26T16:41:00.000+03:00
30394,0.886,0.0,0.703,0.297,2018-05-26T16:40:00.000+03:00
30395,0.9975,0.054,0.817,0.129,2018-05-26T16:40:00.000+03:00
30396,0.5845,0.08,0.83,0.09,2018-05-26T16:38:00.000+03:00
30397,-0.7096,0.023,0.972,0.005,2018-05-26T16:36:00.000+03:00
30398,0.8309,0.072,0.846,0.082,2018-05-26T16:36:00.000+03:00
30399,0.9485,0.013,0.86,0.127,2018-05-26T16:35:00.000+03:00
30400,0.765,0.083,0.77,0.147,2018-05-26T16:33:00.000+03:00
30401,0.68,0.0,0.947,0.053,2018-05-26T16:31:00.000+03:00
30402,0.0,0.0,1.0,0.0,2018-05-26T16:31:00.000+03:00
30403,0.802,0.0,0.931,0.069,2018-05-26T16:26:00.000+03:00
30404,0.9686,0.021,0.798,0.181,2018-05-26T16:25:00.000+03:00
30405,0.9995,0.019,0.808,0.173,2018-05-26T16:24:00.000+03:00
30406,-0.6072,0.065,0.935,0.0,2018-05-26T16:23:00.000+03:00
30407,0.9762,0.0,0.462,0.538,2018-05-26T16:23:00.000+03:00
30408,0.9637,0.047,0.856,0.097,2018-05-26T16:22:00.000+03:00
30409,0.9983,0.037,0.838,0.125,2018-05-26T16:16:00.000+03:00
30410,0.0,0.0,1.0,0.0,2018-05-24T18:37:00.000+03:00
30411,-0.8834,0.156,0.769,0.075,2018-05-24T18:37:00.000+03:00
30412,-0.8178,0.102,0.814,0.084,2018-05-24T18:37:00.000+03:00
30413,0.0,0.0,1.0,0.0,2018-05-24T18:36:00.000+03:00
30414,0.0,0.0,1.0,0.0,2018-05-24T18:33:00.000+03:00
30415,-0.9595,0.187,0.74,0.074,2018-05-24T18:31:00.000+03:00
30416,0.0,0.0,1.0,0.0,2018-05-24T18:30:00.000+03:00
30417,0.3818,0.0,0.911,0.089,2018-05-24T18:29:00.000+03:00
30418,0.0,0.0,1.0,0.0,2018-05-24T18:29:00.000+03:00
30419,0.7986,0.0,0.827,0.173,2018-05-24T18:26:00.000+03:00
30420,0.0,0.0,1.0,0.0,2018-05-24T18:23:00.000+03:00
30421,-0.225,0.057,0.884,0.059,2018-05-24T18:21:00.000+03:00
30422,-0.225,0.057,0.884,0.059,2018-05-24T18:21:00.000+03:00
30423,0.964,0.0,0.858,0.142,2018-05-24T18:17:00.000+03:00
30424,0.4926,0.0,0.556,0.444,2018-05-24T18:17:00.000+03:00
30425,-0.9983,0.334,0.595,0.071,2018-05-24T18:16:00.000+03:00
30426,0.9753,0.0,0.892,0.108,2018-05-24T18:16:00.000+03:00
30427,0.2819,0.085,0.737,0.178,2018-05-24T18:15:00.000+03:00
30428,-0.8338,0.102,0.851,0.047,2018-05-24T18:15:00.000+03:00
30429,0.509,0.059,0.76,0.18,2018-05-24T18:10:00.000+03:00
30430,0.0,0.0,0.0,0.0,2018-05-24T18:09:00.000+03:00
30431,0.0,0.0,1.0,0.0,2018-05-24T18:08:00.000+03:00
30432,0.9954,0.052,0.813,0.135,2018-05-24T18:08:00.000+03:00
30433,0.9805,0.017,0.846,0.137,2018-05-24T18:04:00.000+03:00
30434,-0.8632,0.063,0.888,0.049,2018-05-24T18:03:00.000+03:00
30435,-0.3182,0.054,0.914,0.033,2018-05-24T18:03:00.000+03:00
30436,-0.0772,0.061,0.904,0.035,2018-05-24T18:03:00.000+03:00
30437,0.9098,0.065,0.855,0.08,2018-05-24T18:00:00.000+03:00
30438,0.2462,0.086,0.817,0.097,2018-05-24T17:59:00.000+03:00
30439,-0.4096,0.113,0.799,0.089,2018-05-24T17:58:00.000+03:00
30440,0.9256,0.103,0.722,0.175,2018-05-24T17:58:00.000+03:00
30441,-0.6597,0.066,0.891,0.043,2018-05-24T17:58:00.000+03:00
30442,0.6249,0.0,0.848,0.152,2018-05-24T17:57:00.000+03:00
30443,0.8016,0.03,0.873,0.097,2018-05-24T17:57:00.000+03:00
30444,0.9423,0.0,0.68,0.32,2018-05-24T17:56:00.000+03:00
30445,0.9771,0.0,0.749,0.251,2018-05-24T17:53:00.000+03:00
30446,0.0,0.0,1.0,0.0,2018-05-24T17:53:00.000+03:00
30447,0.0,0.0,1.0,0.0,2018-05-24T17:52:00.000+03:00
30448,0.9943,0.035,0.826,0.139,2018-05-24T17:51:00.000+03:00
30449,-0.1901,0.062,0.896,0.042,2018-05-24T17:51:00.000+03:00
30450,0.3182,0.0,0.927,0.073,2018-05-24T17:51:00.000+03:00
30451,0.7263,0.0,0.945,0.055,2018-05-24T17:50:00.000+03:00
30452,0.3802,0.0,0.971,0.029,2018-05-24T17:50:00.000+03:00
30453,0.7263,0.0,0.945,0.055,2018-05-24T17:50:00.000+03:00
30454,0.7263,0.0,0.945,0.055,2018-05-24T17:50:00.000+03:00
30455,0.4574,0.0,0.961,0.039,2018-05-24T17:50:00.000+03:00
30456,0.9965,0.083,0.799,0.119,2018-05-24T17:50:00.000+03:00
30457,0.3382,0.0,0.982,0.018,2018-05-24T17:50:00.000+03:00
30458,0.7263,0.0,0.945,0.055,2018-05-24T17:50:00.000+03:00
30459,0.9951,0.027,0.772,0.201,2018-05-24T17:50:00.000+03:00
30460,0.9377,0.0,0.522,0.478,2018-05-24T17:49:00.000+03:00
30461,-0.9484,0.085,0.854,0.061,2018-05-24T17:45:00.000+03:00
30462,-0.977,0.099,0.843,0.058,2018-05-24T17:45:00.000+03:00
30463,0.9891,0.006,0.912,0.082,2018-05-24T17:44:00.000+03:00
30464,-0.9562,0.114,0.817,0.069,2018-05-24T17:43:00.000+03:00
30465,0.8442,0.0,0.789,0.211,2018-05-24T17:40:00.000+03:00
30466,-0.8519,0.195,0.756,0.049,2018-05-24T17:40:00.000+03:00
30467,0.782,0.094,0.799,0.108,2018-05-24T17:40:00.000+03:00
30468,-0.5255,0.136,0.864,0.0,2018-05-24T17:40:00.000+03:00
30469,-0.9246,0.157,0.756,0.087,2018-05-24T17:40:00.000+03:00
30470,-0.9738,0.194,0.728,0.078,2018-05-24T17:40:00.000+03:00
30471,0.9361,0.053,0.71,0.237,2018-05-24T17:38:00.000+03:00
30472,0.7269,0.011,0.947,0.042,2018-05-24T17:38:00.000+03:00
30473,0.4019,0.078,0.805,0.117,2018-05-24T17:37:00.000+03:00
30474,0.7778,0.015,0.95,0.036,2018-05-24T17:35:00.000+03:00
30475,0.0,0.0,1.0,0.0,2018-05-24T17:34:00.000+03:00
30476,0.0,0.0,1.0,0.0,2018-05-24T17:32:00.000+03:00
30477,-0.0285,0.131,0.739,0.13,2018-05-24T17:31:00.000+03:00
30478,0.8689,0.062,0.864,0.075,2018-05-24T17:30:00.000+03:00
30479,0.9224,0.059,0.862,0.079,2018-05-24T17:30:00.000+03:00
30480,-0.8137,0.054,0.917,0.029,2018-05-24T17:29:00.000+03:00
30481,-0.1901,0.05,0.916,0.034,2018-05-24T17:29:00.000+03:00
30482,-0.8137,0.054,0.917,0.029,2018-05-24T17:29:00.000+03:00
30483,0.1629,0.137,0.722,0.141,2018-05-24T17:28:00.000+03:00
30484,0.0,0.0,1.0,0.0,2018-05-24T17:27:00.000+03:00
30485,-0.3182,0.082,0.888,0.03,2018-05-24T17:27:00.000+03:00
30486,0.0,0.0,1.0,0.0,2018-05-24T17:27:00.000+03:00
30487,-0.8683,0.072,0.868,0.06,2018-05-24T17:27:00.000+03:00
30488,-0.7269,0.077,0.892,0.031,2018-05-24T17:26:00.000+03:00
30489,0.9893,0.032,0.811,0.157,2018-05-24T17:25:00.000+03:00
30490,0.0,0.0,1.0,0.0,2018-05-24T17:25:00.000+03:00
30491,0.9893,0.032,0.811,0.157,2018-05-24T17:25:00.000+03:00
30492,-0.3612,0.074,0.855,0.072,2018-05-24T17:24:00.000+03:00
30493,0.8678,0.0,0.825,0.175,2018-05-24T17:24:00.000+03:00
30494,0.9947,0.036,0.828,0.136,2018-05-24T17:23:00.000+03:00
30495,0.9896,0.007,0.84,0.153,2018-05-24T17:22:00.000+03:00
30496,0.9988,0.029,0.788,0.183,2018-05-24T17:22:00.000+03:00
30497,0.2732,0.026,0.928,0.046,2018-05-24T17:21:00.000+03:00
30498,0.8732,0.041,0.89,0.069,2018-05-24T17:20:00.000+03:00
30499,-0.1901,0.049,0.917,0.033,2018-05-24T17:20:00.000+03:00
30500,0.1629,0.139,0.719,0.142,2018-05-24T17:19:00.000+03:00
30501,0.85,0.073,0.828,0.098,2018-05-24T17:19:00.000+03:00
30502,-0.5482,0.142,0.75,0.108,2018-05-24T17:19:00.000+03:00
30503,0.216,0.264,0.429,0.306,2018-05-24T17:18:00.000+03:00
30504,0.8007,0.041,0.882,0.077,2018-05-24T17:17:00.000+03:00
30505,0.1779,0.096,0.81,0.094,2018-05-24T17:15:00.000+03:00
30506,-0.631,0.172,0.828,0.0,2018-05-24T17:15:00.000+03:00
30507,-0.9856,0.163,0.782,0.055,2018-05-24T17:13:00.000+03:00
30508,-0.9287,0.151,0.81,0.04,2018-05-24T17:13:00.000+03:00
30509,-0.9389,0.158,0.777,0.065,2018-05-24T17:12:00.000+03:00
30510,0.9082,0.039,0.895,0.066,2018-06-05T12:15:00.000+03:00
30511,0.491,0.055,0.869,0.076,2018-06-05T12:15:00.000+03:00
30512,0.911,0.037,0.897,0.066,2018-06-05T12:15:00.000+03:00
30513,0.903,0.006,0.919,0.074,2018-06-05T12:12:00.000+03:00
30514,-0.9393,0.07,0.913,0.016,2018-06-05T12:12:00.000+03:00
30515,-0.9756,0.159,0.784,0.057,2018-06-05T12:10:00.000+03:00
30516,0.9598,0.036,0.877,0.087,2018-06-05T12:09:00.000+03:00
30517,0.0,0.0,0.0,0.0,2018-06-05T12:06:00.000+03:00
30518,0.3384,0.0,0.745,0.255,2018-06-05T12:05:00.000+03:00
30519,0.0,0.0,1.0,0.0,2018-06-05T12:01:00.000+03:00
30520,0.0,0.0,1.0,0.0,2018-06-05T12:00:00.000+03:00
30521,0.0,0.0,1.0,0.0,2018-06-05T11:59:00.000+03:00
30522,0.9833,0.059,0.815,0.126,2018-06-05T11:57:00.000+03:00
30523,-0.5813,0.024,0.963,0.013,2018-06-05T11:56:00.000+03:00
30524,-0.9524,0.123,0.817,0.06,2018-06-05T11:55:00.000+03:00
30525,0.9699,0.033,0.864,0.102,2018-06-05T11:50:00.000+03:00
30526,-0.6249,0.066,0.905,0.029,2018-06-05T11:49:00.000+03:00
30527,0.8817,0.059,0.86,0.081,2018-06-05T11:48:00.000+03:00
30528,0.9836,0.05,0.843,0.108,2018-06-05T11:48:00.000+03:00
30529,0.8817,0.06,0.858,0.082,2018-06-05T11:48:00.000+03:00
30530,-0.6808,0.06,0.893,0.047,2018-06-05T11:45:00.000+03:00
30531,-0.8979,0.109,0.831,0.06,2018-06-05T11:42:00.000+03:00
30532,0.0516,0.168,0.657,0.175,2018-06-05T11:39:00.000+03:00
30533,0.9812,0.004,0.9,0.096,2018-06-05T11:38:00.000+03:00
30534,-0.9821,0.141,0.849,0.01,2018-06-05T11:36:00.000+03:00
30535,0.995,0.088,0.805,0.107,2018-06-05T11:36:00.000+03:00
30536,0.8481,0.0,0.896,0.104,2018-06-05T11:35:00.000+03:00
30537,0.962,0.046,0.864,0.09,2018-06-05T11:34:00.000+03:00
30538,0.962,0.046,0.864,0.09,2018-06-05T11:34:00.000+03:00
30539,-0.296,0.146,0.75,0.104,2018-06-05T11:34:00.000+03:00
30540,0.9814,0.041,0.873,0.085,2018-06-05T11:31:00.000+03:00
30541,-0.5719,0.139,0.861,0.0,2018-06-05T11:28:00.000+03:00
30542,0.0,0.0,1.0,0.0,2018-06-05T11:27:00.000+03:00
30543,-0.9871,0.126,0.819,0.055,2018-06-05T11:27:00.000+03:00
30544,0.8126,0.0,0.767,0.233,2018-06-05T11:24:00.000+03:00
30545,0.8705,0.023,0.879,0.098,2018-06-05T11:23:00.000+03:00
30546,-0.9725,0.067,0.895,0.039,2018-06-05T11:21:00.000+03:00
30547,0.9943,0.012,0.865,0.123,2018-06-05T11:20:00.000+03:00
30548,0.9268,0.027,0.889,0.084,2018-06-05T11:17:00.000+03:00
30549,0.0,0.0,0.0,0.0,2018-06-05T11:17:00.000+03:00
30550,0.0,0.0,1.0,0.0,2018-06-05T11:16:00.000+03:00
30551,0.0,0.0,1.0,0.0,2018-06-05T11:16:00.000+03:00
30552,0.9442,0.007,0.915,0.078,2018-06-05T11:12:00.000+03:00
30553,-0.9538,0.08,0.904,0.016,2018-06-05T11:10:00.000+03:00
30554,0.8793,0.011,0.942,0.048,2018-06-05T11:10:00.000+03:00
30555,0.9846,0.061,0.812,0.127,2018-06-05T11:10:00.000+03:00
30556,0.9042,0.0,0.567,0.433,2018-06-05T11:09:00.000+03:00
30557,0.9999,0.042,0.834,0.124,2018-06-05T11:07:00.000+03:00
30558,0.9937,0.059,0.796,0.145,2018-06-05T11:07:00.000+03:00
30559,0.6597,0.0,0.759,0.241,2018-06-05T11:07:00.000+03:00
30560,0.6597,0.0,0.759,0.241,2018-06-05T11:06:00.000+03:00
30561,0.9659,0.018,0.858,0.124,2018-06-05T11:06:00.000+03:00
30562,0.9545,0.025,0.873,0.102,2018-06-05T11:05:00.000+03:00
30563,0.6934,0.079,0.81,0.111,2018-06-05T11:03:00.000+03:00
30564,0.1983,0.041,0.913,0.045,2018-06-05T11:00:00.000+03:00
30565,-0.9623,0.169,0.808,0.023,2018-06-05T10:59:00.000+03:00
30566,-0.9628,0.151,0.849,0.0,2018-06-05T10:54:00.000+03:00
30567,0.9509,0.024,0.864,0.112,2018-06-05T10:52:00.000+03:00
30568,0.9509,0.024,0.864,0.112,2018-06-05T10:51:00.000+03:00
30569,-0.9313,0.111,0.832,0.057,2018-06-05T10:49:00.000+03:00
30570,0.0,0.0,1.0,0.0,2018-06-05T10:49:00.000+03:00
30571,0.7741,0.053,0.829,0.119,2018-06-05T10:40:00.000+03:00
30572,-0.9694,0.083,0.885,0.032,2018-06-05T10:36:00.000+03:00
30573,0.814,0.018,0.918,0.064,2018-06-05T10:36:00.000+03:00
30574,0.9649,0.047,0.859,0.094,2018-06-05T10:36:00.000+03:00
30575,0.5429,0.08,0.829,0.091,2018-06-05T10:35:00.000+03:00
30576,0.9637,0.041,0.865,0.093,2018-06-05T10:35:00.000+03:00
30577,0.0,0.0,1.0,0.0,2018-06-05T10:33:00.000+03:00
30578,-0.9571,0.082,0.898,0.02,2018-06-05T10:31:00.000+03:00
30579,-0.993,0.131,0.816,0.053,2018-06-05T10:30:00.000+03:00
30580,-0.9088,0.1,0.836,0.064,2018-06-05T10:30:00.000+03:00
30581,-0.9719,0.167,0.824,0.01,2018-06-05T10:27:00.000+03:00
30582,-0.9378,0.153,0.787,0.06,2018-06-05T10:25:00.000+03:00
30583,0.0,0.0,1.0,0.0,2018-06-05T10:19:00.000+03:00
30584,0.9365,0.087,0.716,0.197,2018-06-05T10:19:00.000+03:00
30585,0.0,0.0,1.0,0.0,2018-06-05T10:18:00.000+03:00
30586,0.7964,0.0,0.925,0.075,2018-06-05T10:18:00.000+03:00
30587,0.4767,0.0,0.88,0.12,2018-06-05T10:18:00.000+03:00
30588,0.5859,0.0,0.854,0.146,2018-06-05T10:18:00.000+03:00
30589,-0.7622,0.185,0.763,0.052,2018-06-05T10:17:00.000+03:00
30590,0.296,0.0,0.929,0.071,2018-06-05T10:17:00.000+03:00
30591,0.4939,0.089,0.721,0.19,2018-06-05T10:17:00.000+03:00
30592,0.6697,0.054,0.773,0.173,2018-06-05T10:17:00.000+03:00
30593,0.296,0.0,0.934,0.066,2018-06-05T10:17:00.000+03:00
30594,0.7574,0.0,0.783,0.217,2018-06-05T10:17:00.000+03:00
30595,-0.3182,0.147,0.782,0.072,2018-06-05T10:17:00.000+03:00
30596,-0.128,0.075,0.864,0.061,2018-06-05T10:17:00.000+03:00
30597,0.2894,0.049,0.868,0.084,2018-06-05T10:17:00.000+03:00
30598,0.296,0.0,0.934,0.066,2018-06-05T10:17:00.000+03:00
30599,0.0258,0.069,0.858,0.073,2018-06-05T10:17:00.000+03:00
30600,-0.7158,0.127,0.816,0.057,2018-06-05T10:17:00.000+03:00
30601,0.296,0.0,0.936,0.064,2018-06-05T10:17:00.000+03:00
30602,0.0,0.0,1.0,0.0,2018-06-05T10:14:00.000+03:00
30603,0.0,0.0,1.0,0.0,2018-06-05T10:12:00.000+03:00
30604,0.0,0.0,1.0,0.0,2018-06-05T10:12:00.000+03:00
30605,0.0,0.0,1.0,0.0,2018-06-05T10:12:00.000+03:00
30606,0.9065,0.0,0.767,0.233,2018-06-05T10:12:00.000+03:00
30607,0.6955,0.059,0.836,0.105,2018-06-05T10:11:00.000+03:00
30608,0.9102,0.057,0.816,0.127,2018-06-05T10:09:00.000+03:00
30609,-0.9058,0.092,0.86,0.048,2018-06-05T10:06:00.000+03:00
30610,0.9881,0.006,0.81,0.183,2018-05-11T06:35:00.000+03:00
30611,0.9799,0.039,0.851,0.11,2018-05-11T06:35:00.000+03:00
30612,0.9264,0.0,0.9,0.1,2018-05-11T06:31:00.000+03:00
30613,0.9264,0.0,0.9,0.1,2018-05-11T06:31:00.000+03:00
30614,0.9933,0.018,0.887,0.095,2018-05-11T06:31:00.000+03:00
30615,-0.9962,0.146,0.793,0.061,2018-05-11T06:29:00.000+03:00
30616,-0.128,0.054,0.915,0.031,2018-05-11T06:28:00.000+03:00
30617,0.9678,0.008,0.879,0.113,2018-05-11T06:19:00.000+03:00
30618,0.9966,0.054,0.767,0.178,2018-05-11T06:18:00.000+03:00
30619,0.9966,0.055,0.767,0.179,2018-05-11T06:17:00.000+03:00
30620,0.7869,0.011,0.942,0.047,2018-05-11T06:16:00.000+03:00
30621,0.7033,0.039,0.874,0.087,2018-05-11T06:13:00.000+03:00
30622,0.8537,0.016,0.911,0.073,2018-05-11T06:12:00.000+03:00
30623,0.9894,0.019,0.883,0.099,2018-05-11T06:10:00.000+03:00
30624,-0.2553,0.063,0.883,0.054,2018-05-11T06:08:00.000+03:00
30625,0.9776,0.02,0.875,0.104,2018-05-11T06:05:00.000+03:00
30626,0.9958,0.046,0.808,0.146,2018-05-11T06:00:00.000+03:00
30627,-0.8256,0.042,0.944,0.014,2018-05-11T05:56:00.000+03:00
30628,0.0,0.0,1.0,0.0,2018-05-11T05:51:00.000+03:00
30629,0.93,0.0,0.87,0.13,2018-05-11T05:48:00.000+03:00
30630,0.0,0.0,1.0,0.0,2018-05-11T05:47:00.000+03:00
30631,0.9916,0.015,0.895,0.09,2018-05-11T05:46:00.000+03:00
30632,0.0,0.0,1.0,0.0,2018-05-11T05:46:00.000+03:00
30633,0.7545,0.059,0.828,0.113,2018-05-11T05:44:00.000+03:00
30634,0.9878,0.018,0.887,0.094,2018-05-11T05:43:00.000+03:00
30635,0.0,0.0,1.0,0.0,2018-05-11T05:41:00.000+03:00
30636,0.9873,0.019,0.886,0.095,2018-05-11T05:40:00.000+03:00
30637,0.0,0.0,1.0,0.0,2018-05-11T05:40:00.000+03:00
30638,0.2023,0.0,0.977,0.023,2018-05-11T05:39:00.000+03:00
30639,0.0,0.0,1.0,0.0,2018-05-11T05:39:00.000+03:00
30640,0.9978,0.017,0.82,0.163,2018-05-11T05:34:00.000+03:00
30641,0.7888,0.029,0.891,0.079,2018-05-11T05:33:00.000+03:00
30642,-0.7783,0.165,0.738,0.096,2018-05-11T05:32:00.000+03:00
30643,0.0,0.0,1.0,0.0,2018-05-11T05:31:00.000+03:00
30644,0.981,0.037,0.858,0.105,2018-05-11T05:30:00.000+03:00
30645,0.9936,0.0,0.907,0.093,2018-05-11T05:28:00.000+03:00
30646,0.0,0.0,0.0,0.0,2018-05-11T05:27:00.000+03:00
30647,0.0,0.0,0.0,0.0,2018-05-11T05:25:00.000+03:00
30648,0.4648,0.024,0.949,0.027,2018-05-11T05:24:00.000+03:00
30649,0.0,0.0,1.0,0.0,2018-05-11T05:24:00.000+03:00
30650,0.9816,0.057,0.8,0.144,2018-05-11T05:23:00.000+03:00
30651,0.9972,0.0,0.651,0.349,2018-05-11T05:19:00.000+03:00
30652,0.0,0.0,1.0,0.0,2018-05-11T05:18:00.000+03:00
30653,0.0,0.0,1.0,0.0,2018-05-11T05:16:00.000+03:00
30654,0.9435,0.037,0.863,0.1,2018-05-11T05:16:00.000+03:00
30655,0.8226,0.135,0.716,0.149,2018-05-11T05:16:00.000+03:00
30656,0.9087,0.0,0.823,0.177,2018-05-11T05:16:00.000+03:00
30657,0.9953,0.0,0.882,0.118,2018-05-11T05:14:00.000+03:00
30658,-0.7485,0.117,0.804,0.079,2018-05-11T05:07:00.000+03:00
30659,0.8126,0.0,0.91,0.09,2018-05-11T05:05:00.000+03:00
30660,0.0,0.0,1.0,0.0,2018-05-11T05:01:00.000+03:00
30661,0.9768,0.038,0.862,0.101,2018-05-11T05:00:00.000+03:00
30662,0.9972,0.014,0.85,0.136,2018-05-11T05:00:00.000+03:00
30663,-0.7066,0.039,0.941,0.019,2018-05-11T04:58:00.000+03:00
30664,0.0,0.0,1.0,0.0,2018-05-11T04:50:00.000+03:00
30665,0.7083,0.031,0.838,0.131,2018-05-11T04:40:00.000+03:00
30666,0.0,0.0,1.0,0.0,2018-05-11T04:31:00.000+03:00
30667,-0.1531,0.051,0.909,0.04,2018-05-11T04:30:00.000+03:00
30668,0.7906,0.028,0.859,0.114,2018-05-11T04:27:00.000+03:00
30669,0.7519,0.088,0.807,0.105,2018-05-11T04:25:00.000+03:00
30670,0.994,0.024,0.839,0.138,2018-05-11T04:24:00.000+03:00
30671,0.0,0.0,1.0,0.0,2018-05-11T04:24:00.000+03:00
30672,0.9756,0.009,0.868,0.123,2018-05-11T04:23:00.000+03:00
30673,0.9783,0.005,0.91,0.085,2018-05-11T04:15:00.000+03:00
30674,0.9264,0.0,0.896,0.104,2018-05-11T04:12:00.000+03:00
30675,0.0,0.0,1.0,0.0,2018-05-11T04:12:00.000+03:00
30676,0.5984,0.05,0.724,0.226,2018-05-11T04:12:00.000+03:00
30677,0.0,0.0,1.0,0.0,2018-05-11T04:12:00.000+03:00
30678,0.9779,0.009,0.866,0.125,2018-05-11T04:03:00.000+03:00
30679,0.9688,0.026,0.847,0.127,2018-05-11T04:02:00.000+03:00
30680,0.875,0.0,0.738,0.262,2018-05-11T03:56:00.000+03:00
30681,-0.3071,0.077,0.923,0.0,2018-05-11T03:51:00.000+03:00
30682,0.9916,0.035,0.871,0.093,2018-05-11T03:50:00.000+03:00
30683,0.9751,0.024,0.882,0.094,2018-05-11T03:50:00.000+03:00
30684,-0.3071,0.077,0.923,0.0,2018-05-11T03:50:00.000+03:00
30685,0.4404,0.018,0.942,0.041,2018-05-11T03:48:00.000+03:00
30686,0.7506,0.0,0.979,0.021,2018-05-11T03:48:00.000+03:00
30687,-0.9672,0.104,0.823,0.072,2018-05-11T03:45:00.000+03:00
30688,0.9756,0.0,0.92,0.08,2018-05-11T03:41:00.000+03:00
30689,0.9524,0.038,0.782,0.18,2018-05-11T03:38:00.000+03:00
30690,0.3182,0.0,0.956,0.044,2018-05-11T03:35:00.000+03:00
30691,0.0,0.0,1.0,0.0,2018-05-11T03:25:00.000+03:00
30692,0.0,0.0,0.0,0.0,2018-05-11T03:25:00.000+03:00
30693,0.0,0.0,1.0,0.0,2018-05-11T03:25:00.000+03:00
30694,0.8948,0.04,0.885,0.075,2018-05-11T03:23:00.000+03:00
30695,0.9907,0.0,0.888,0.112,2018-05-11T03:20:00.000+03:00
30696,0.7269,0.0,0.912,0.088,2018-05-11T03:20:00.000+03:00
30697,0.2263,0.0,0.787,0.213,2018-05-11T03:17:00.000+03:00
30698,0.0,0.0,1.0,0.0,2018-05-11T03:14:00.000+03:00
30699,-0.9717,0.08,0.893,0.028,2018-05-11T03:12:00.000+03:00
30700,0.951,0.026,0.804,0.17,2018-05-11T03:11:00.000+03:00
30701,0.9575,0.024,0.802,0.173,2018-05-11T03:11:00.000+03:00
30702,0.9937,0.015,0.877,0.108,2018-05-11T03:10:00.000+03:00
30703,0.7351,0.0,0.909,0.091,2018-05-11T03:10:00.000+03:00
30704,0.9794,0.009,0.863,0.127,2018-05-11T03:03:00.000+03:00
30705,0.8496,0.028,0.896,0.076,2018-05-11T03:03:00.000+03:00
